"Hilab","Desenvolvedor(a) Java Embarcado - Sênior","Publicada em 10 de agosto de 2023","https://hilab.gupy.io/job/eyJqb2JJZCI6NTI2NTQ0Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Stefanini Group","Desenvolvedor Java Sr (Sustentação a Aplicações - Bilíngue Inglês)","Publicada em 10 de agosto de 2023","https://stefanini.gupy.io/job/eyJqb2JJZCI6NTI2MjkzMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Platform Builders","Sênior Java Developer","Publicada em 09 de agosto de 2023","https://builders.gupy.io/job/eyJqb2JJZCI6NTIzODkyNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"PagBank","Engenheiro de Software Java Jr.","Publicada em 09 de agosto de 2023","https://pagseguro.gupy.io/job/eyJqb2JJZCI6NTIyNTA4MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"V8.TECH","Pessoa Desenvolvedora - Java Sênior","Publicada em 09 de agosto de 2023","https://v8tech.gupy.io/job/eyJqb2JJZCI6NTI2MTM2OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"V8.TECH","Liderança Técnica Java/React.JS","Publicada em 09 de agosto de 2023","https://v8tech.gupy.io/job/eyJqb2JJZCI6NTI2MTIxNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"JDC Tech","Desenvolvedor Full Stack (Java/React)","Publicada em 09 de agosto de 2023","https://jdctech.gupy.io/job/eyJqb2JJZCI6NTI2MTAyNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Stefanini Group","Desenvolvedor Java AWS PL","Publicada em 09 de agosto de 2023","https://stefanini.gupy.io/job/eyJqb2JJZCI6NTI1OTgyMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Stefanini Group","DESENVOLVEDOR JAVA SR","Publicada em 09 de agosto de 2023","https://stefanini.gupy.io/job/eyJqb2JJZCI6NTI1OTQzNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Vagas Inmetrics","PESSOA DESENVOLVEDORA BACKEND JAVA PLENO- HÍBRIDO SP","Publicada em 09 de agosto de 2023","https://inmetrics.gupy.io/job/eyJqb2JJZCI6NTI1ODY4Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Seja Globalweb","ANALISTA DESENVOLVEDOR JAVA PL","Publicada em 09 de agosto de 2023","https://sejaglobalweb.gupy.io/job/eyJqb2JJZCI6NTI1MzMwMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
"Objective (Brazil)","[Squad] Back end Developer | Java (inglês avançado)","Publicada em 08 de agosto de 2023","https://objective.gupy.io/job/eyJqb2JJZCI6NTI1NjAxMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"
